신고/허가번호,업소명,업종,업태,소재지(지번),소재지(도로명),전화번호,신고/허가일,영업장면적-조리장(㎡),영업장면적-객실(㎡),영업장면적-객석(㎡),영업장면적-갱의실(㎡),영업장면적-무도장(㎡),영업장면적-기타(㎡),화장실(업소내)(㎡),면적_작업장(㎡),면적_검사실(㎡),영업장면적_취식장(㎡),사무실면적(㎡),영업장진열판매면적(㎡),영업장창고보관면적(㎡)
20130139183,해장합시다,일반음식점,통닭(치킨),부산광역시 북구 금곡동 275번지,"부산광역시 북구 효열로235번길 43, (금곡동)",,2013-06-07,11.4,,21.6,,,,,0,0,0,0,0,0
20130139232,거인통닭,일반음식점,통닭(치킨),부산광역시 북구 화명동 1124번지 1호,"부산광역시 북구 금곡대로221번길 5, (화명동)",051-362-8989,2013-08-01,29.9,0,67.15,0,0,,0,0,0,0,0,0,0
20130139244,쌀통닭,일반음식점,통닭(치킨),부산광역시 북구 덕천동 590번지 1호 보승빌딩-104,"부산광역시 북구 금곡대로 125, 104호 (덕천동, 보승빌딩)",051-3355-2356,2013-08-21,14.08,,24.01,,,,,0,0,0,0,0,0
20130139272,호식이두마리치킨,일반음식점,통닭(치킨),부산광역시 북구 구포동 1213번지 20호 1층일부,"부산광역시 북구 시랑로 47, 1층 (구포동)",,2013-10-01,19.24,0,30.73,0,0,0,0,0,0,0,0,0,0
20130139314,오지큐,일반음식점,통닭(치킨),부산광역시 북구 구포동 1233번지 1호,"부산광역시 북구 모분재로 128, (구포동)",,2013-11-14,11.21,0,18.79,0,0,0,0,0,0,0,0,0,0
20140139011,쌀통닭금곡점,일반음식점,통닭(치킨),부산광역시 북구 금곡동 57번지 6호,"부산광역시 북구 효열로 228, (금곡동)",,2014-01-14,15.1,0,21.1,0,0,0,0,0,0,0,0,0,0
20140139060,아팟치숯불바베큐,일반음식점,통닭(치킨),부산광역시 북구 구포동 1261번지 33호,"부산광역시 북구 시랑로 90, (구포동)",,2014-03-12,12.69,0,43.71,0,0,0,0,0,0,0,0,0,0
20140139096,옛날통닭,일반음식점,통닭(치킨),부산광역시 북구 구포동 1172번지 2호,"부산광역시 북구 백양대로 1046, (구포동)",,2014-04-10,8.6,0,29.04,0,0,0,0,0,0,0,0,0,0
20140139184,맘스터치화명롯데점,일반음식점,통닭(치킨),부산광역시 북구 화명동 2272번지 2호 해경타워빌딩-104,"부산광역시 북구 금곡대로303번길 35, 1층 104호 (화명동, 해경타워빌딩)",,2014-06-23,22.5,,37.98,,,,,0,0,0,0,0,0
20140139187,세븐달러,일반음식점,통닭(치킨),부산광역시 북구 덕천동 333번지 6호,"부산광역시 북구 만덕대로15번길 41, (덕천동)",,2014-06-23,7.98,0,28.8,0,0,6.12,0,0,0,0,0,0,0
20140139289,닭드리숯불두마리치킨,일반음식점,통닭(치킨),부산광역시 북구 구포동 1219번지 27호,"부산광역시 북구 팽나무로8번길 118, (구포동)",,2014-09-25,15.04,0,30.08,0,0,41.36,0,0,0,0,0,0,0
20140139296,옛날통닭,일반음식점,통닭(치킨),부산광역시 북구 만덕동 848번지 D -110,"부산광역시 북구 은행나무로 11, D동 1층 110호 (만덕동)",,2014-10-02,13.25,0,7.81,0,0,0,0,0,0,0,0,0,0
20140139315,멕시카나 화명수정점,일반음식점,통닭(치킨),부산광역시 북구 화명동 2322번지 수정강변타운 상가동-209,"부산광역시 북구 학사로17번길 27, 209호 (화명동, 수정강변타운 상가동)",051-361-9978,2014-10-20,10.53,,7.07,,,,,0,0,0,0,0,0
20140139319,오늘은닭이랑금곡점,일반음식점,통닭(치킨),부산광역시 북구 금곡동 275번지,"부산광역시 북구 효열로235번길 43, 1층 (금곡동)",,2014-10-23,10.7,,30.1,,,,,0,0,0,0,0,0
20140139331,웰빙옛날통닭,일반음식점,통닭(치킨),부산광역시 북구 구포동 1237번지 42호 1층,"부산광역시 북구 시랑로 157, 1층 (구포동)",,2014-11-06,13.44,,36.58,,,,,0,0,0,0,0,0
20140139339,구마닭,일반음식점,통닭(치킨),부산광역시 북구 만덕동 846번지 4호,"부산광역시 북구 덕천로304번길 13, (만덕동)",051-343-9989,2014-11-17,9.89,0,90.11,0,0,0,0,0,0,0,0,0,0
20140139347,비에이치씨(BHC)화명신도시카이저점,일반음식점,통닭(치킨),부산광역시 북구 화명동 2324번지 화명롯데캐슬카이저903동-110,"부산광역시 북구 금곡대로 166, 110호 (화명동, 화명롯데캐슬카이저903동)",051-342-5592,2014-11-19,23.3,0,6.4,0,0,,0,0,0,0,0,0,0
20140139356,옛날수제통닭,일반음식점,통닭(치킨),부산광역시 북구 구포동 589번지 68호,"부산광역시 북구 구포시장5길 11, (구포동)",,2014-11-27,3.6,0,10.4,0,0,0,0,0,0,0,0,0,0
20140139364,닭쟁이피자쟁이,일반음식점,통닭(치킨),부산광역시 북구 만덕동 909번지 8호,"부산광역시 북구 만덕3로48번가길 23, (만덕동)",051-333-2323,2014-12-05,20,0,14.05,0,0,0,0,0,0,0,0,0,0
20140139461,신세계투팍치킨,일반음식점,통닭(치킨),부산광역시 북구 화명동 1412번지 5호 1층,"부산광역시 북구 금곡대로324번길 16, 1층 (화명동)",051-365-1012,2014-12-29,21.3,,13.46,,,,,0,0,0,0,0,0
20140139463,수야치킨,일반음식점,통닭(치킨),부산광역시 북구 구포동 369번지 2호 -103,"부산광역시 북구 낙동대로1738번길 7, 103호 (구포동)",051-338-1191,2014-12-29,8.1,0,31.64,0,0,0,0,0,0,0,0,0,0
20150139037,아추억의옛날통닭,일반음식점,통닭(치킨),부산광역시 북구 구포동 648번지 1층,"부산광역시 북구 백양대로 1156-1, 1층 (구포동)",051-327-0633,2015-02-09,9.5,,22.73,,,,1.4,0,0,0,0,0,0
20150139109,아비어치킨,일반음식점,통닭(치킨),부산광역시 북구 덕천동 393번지 7호 1층,"부산광역시 북구 만덕대로 160, 1층 (덕천동)",,2015-04-23,24.35,0,112.55,0,0,0,11,0,0,0,0,0,0
20150139113,포테이토치킨,일반음식점,통닭(치킨),부산광역시 북구 덕천동 345번지 4호,"부산광역시 북구 금곡대로20번길 84, (덕천동)",,2015-04-24,14.5,0,21.04,0,0,0,0,0,0,0,0,0,0
19840141019,티바두마리치킨,일반음식점,통닭(치킨),부산광역시 해운대구 반송동 275번지 389호 1층,"부산광역시 해운대구 아랫반송로21번길 117, (반송동, 1층)",,1984-05-09,,,9.92,,,,,0,0,0,0,0,0
19870141016,오븐에꾸운닭,일반음식점,통닭(치킨),부산광역시 해운대구 우동 1354번지,"부산광역시 해운대구 해운대해변로265번길 15, (우동, 지상1)",,1987-05-01,,,49.5,,,,,0,0,0,0,0,0
19920141137,처가집양념통닭,일반음식점,통닭(치킨),부산광역시 해운대구 우동 456번지 9호,"부산광역시 해운대구 우동1로 58, (우동)",,1992-08-01,7.5,,11.5,,,,,0,0,0,0,0,0
19930141134,Black Boy,일반음식점,통닭(치킨),부산광역시 해운대구 반여동 1291번지 1164호,"부산광역시 해운대구 해운대로61번길 84, (반여동, 지상1층)",051-523-2314,1993-08-03,11.38,,17.3,,,,,0,0,0,0,0,0
19940141051,림스치킨중동점,일반음식점,통닭(치킨),부산광역시 해운대구 중동 1394번지 328호,"부산광역시 해운대구 중동1로 41, (중동)",,1994-03-29,88.31,,34.69,,,,14.16,0,0,0,0,0,0
19950141028,처갓집치킨,일반음식점,통닭(치킨),부산광역시 해운대구 반여동 681번지,"부산광역시 해운대구 삼어로133번가길 13-5, (반여동, 지상1층)",,1995-02-13,,,16.2,,,,,0,0,0,0,0,0
19950141330,맥시칸 치킨,일반음식점,통닭(치킨),부산광역시 해운대구 반여동 1364번지 4호,"부산광역시 해운대구 반여로27번길 28, (반여동)",051-528-3731,1995-12-02,8.58,,17.38,,,,,0,0,0,0,0,0
19960141444,비비큐반송점,일반음식점,통닭(치킨),부산광역시 해운대구 반송동 886번지 삼한5차상가 105호,"부산광역시 해운대구 신반송로 72, (반송동, 삼한5차상가105호)",051-543-7441,1996-12-20,16.96,,8.48,,,,,0,0,0,0,0,0
19960141011,교촌치킨,일반음식점,통닭(치킨),부산광역시 해운대구 반송동 216번지 150호 (1층),"부산광역시 해운대구 윗반송로 51, (반송동, 1층)",051-542-9292,1996-01-15,6.86,,25.6,,,,2.67,0,0,0,0,0,0
19960141185,노랑통닭 해운대점,일반음식점,통닭(치킨),부산광역시 해운대구 좌동 398번지 3호,"부산광역시 해운대구 좌동로 107-11, (좌동, 1층 )",,1996-06-25,6.5,15.7,,,,,1,0,0,0,0,0,0
19970141271,대박치킨,일반음식점,통닭(치킨),부산광역시 해운대구 반송동 250번지 451호 452,"부산광역시 해운대구 아랫반송로 47, (반송동)",051-532-6618,1997-06-14,12.3,73.16,0,0,0,3.64,0,0,0,0,0,0,0
19980141480,BBQ치킨,일반음식점,통닭(치킨),부산광역시 해운대구 우동 1388번지 4호,"부산광역시 해운대구 해운대해변로 117, (우동, 대우마리나2차상가106호)",051-742-0992,1998-12-26,9.03,,4.73,,,,,0,0,0,0,0,0
19980141371,동키치킨,일반음식점,통닭(치킨),부산광역시 해운대구 좌동 1317번지,"부산광역시 해운대구 세실로 30, 224호 (좌동, 경동지플러스상가)",,1998-10-14,17.02,,28.06,,,,,0,0,0,0,0,0
19980141423,방장치킨,일반음식점,통닭(치킨),부산광역시 해운대구 우동 148번지 10호,"부산광역시 해운대구 우동1로38번길 31, 1층 (우동)",,1998-11-18,19.72,0,18.56,0,0,0,0,0,0,0,0,0,0
19980141174,돈치킨,일반음식점,통닭(치킨),부산광역시 해운대구 반여동 937번지 3호,"부산광역시 해운대구 반여로167번길 46, (반여동, 지상1층)",051-528-9982,1998-06-11,7.6,,13.72,,,,,0,0,0,0,0,0
19980141259,아재포차,일반음식점,통닭(치킨),부산광역시 해운대구 우동 148번지 4호,"부산광역시 해운대구 우동2로 17, (우동)",,1998-08-06,4.2,,34.08,,,,,0,0,0,0,0,0
19980141066,교촌치킨 좌동 1호점,일반음식점,통닭(치킨),부산광역시 해운대구 좌동 1295번지 11호,"부산광역시 해운대구 세실로 109-1, (좌동, 101호)",,1998-03-18,23.44,0,22.76,0,0,0,0,0,0,0,0,0,0
19990141254,도날드치킨,일반음식점,통닭(치킨),부산광역시 해운대구 반여동 1291번지 514호,"부산광역시 해운대구 재반로 222, (반여동, 지상1층)",051-783-5702,1999-05-29,11.7,,26.52,,,,,0,0,0,0,0,0
19990141125,비비큐치킨점,일반음식점,통닭(치킨),부산광역시 해운대구 반여동 1291번지 1369호,"부산광역시 해운대구 해운대로61번길 109, (반여동)",051-784-5311,1999-03-23,12.22,,21.66,,,,,0,0,0,0,0,0
20000141180,맵스,일반음식점,통닭(치킨),부산광역시 해운대구 송정동 417번지 3호,"부산광역시 해운대구 송정중앙로 10, (송정동)",,2000-05-10,7,,20,,,,,0,0,0,0,0,0
20000141117,지코바숯불치킨,일반음식점,통닭(치킨),부산광역시 해운대구 재송동 1132번지 6호,"부산광역시 해운대구 재반로 136, (재송동)",,2000-03-31,8.28,,21.96,,,,,0,0,0,0,0,0
20000141201,안성파닭,일반음식점,통닭(치킨),부산광역시 해운대구 송정동 366번지 2호 지상2층 일부,,,2000-05-23,3.23,,14.46,,,,,0,0,0,0,0,0
20000141238,호호불닭발,일반음식점,통닭(치킨),부산광역시 해운대구 재송동 1149번지 15호,"부산광역시 해운대구 재반로 164, (재송동)",,2000-06-15,8.4,,42.42,,,,4.94,0,0,0,0,0,0
20010141053,투윙치킨,일반음식점,통닭(치킨),부산광역시 해운대구 반송동 872번지 삼한2차상가212-107,"부산광역시 해운대구 신반송로 102, (반송동, 삼한2차상가212동107호)",051-545-8292,2001-02-20,10.8,,21.2,,,,,0,0,0,0,0,0
20010141190,티바두마리치킨,일반음식점,통닭(치킨),부산광역시 해운대구 좌동 1310번지,"부산광역시 해운대구 대천로 187, (좌동, 화목쇼핑타운 지하105호)",051-701-6028,2001-04-02,12.35,,9,,,,,0,0,0,0,0,0
20010141844,페리카나,일반음식점,통닭(치킨),부산광역시 해운대구 반여동 896번지 2호,"부산광역시 해운대구 선수촌로207번가길 67, (반여동, 109,111호)",051-781-5014,2001-08-16,14,0,11,0,0,,0,0,0,0,0,0,0
20020141086,주유소,일반음식점,통닭(치킨),부산광역시 해운대구 우동 520번지 3호,"부산광역시 해운대구 우동2로 15, (우동, 지하1층)",,2002-02-26,,,85.67,,,,,0,0,0,0,0,0
20020141125,발칙한피자,일반음식점,통닭(치킨),부산광역시 해운대구 좌동 1483번지 3호,"부산광역시 해운대구 세실로27번길 13, (좌동, 선린빌딩 101호)",,2002-03-15,18,,53.1,,,,,0,0,0,0,0,0
20020141691,BBQ 좌동신시가지점,일반음식점,통닭(치킨),부산광역시 해운대구 좌동 913번지,"부산광역시 해운대구 대천로 104, (좌동, 정창빌딩1층)",,2002-10-22,0,0,0,0,0,49.5,0,0,0,0,0,0,0
20020141719,산길,일반음식점,통닭(치킨),부산광역시 해운대구 재송동 1081번지 19호 (1층),"부산광역시 해운대구 재송1로31번길 49-1, (재송동, 1층)",051-783-9289,2002-11-06,12.84,,19.84,,,,3.38,0,0,0,0,0,0
20030141052,유가네닭갈비,일반음식점,통닭(치킨),부산광역시 해운대구 우동 601번지 15호,"부산광역시 해운대구 중동1로 11-1, (우동, 지상1층)",,2003-01-24,28.88,,175.09,,,5.04,7.29,0,0,0,0,0,0
20030141069,맥시칸 치킨,일반음식점,통닭(치킨),부산광역시 해운대구 좌동 1394번지,"부산광역시 해운대구 양운로 182, (좌동, 두산동국주상가 지하10호)",,2003-02-06,6.3,,9.45,,,,,0,0,0,0,0,0
20030141098,엔조이치킨,일반음식점,통닭(치킨),부산광역시 해운대구 우동 993번지 5호,"부산광역시 해운대구 해운대해변로 83, (우동, 경남마리나상가1층)",051-747-8292,2003-02-24,8.51,,5.55,,,,,0,0,0,0,0,0
20030141184,맥시칸해운대신시가지점,일반음식점,통닭(치킨),부산광역시 해운대구 좌동 1274번지,"부산광역시 해운대구 대천로 56, (좌동, 한일아파트상가 107호)",051-743-4544,2003-04-10,9.36,,13.01,,,,,0,0,0,0,0,0
20030141248,교촌치킨,일반음식점,통닭(치킨),부산광역시 해운대구 재송동 1083번지 1호 (지상1층),"부산광역시 해운대구 재송1로31번길 55, (재송동, (지상1층))",,2003-05-09,0,0,0,0,0,50.82,0,0,0,0,0,0,0
20030141716,피자,일반음식점,통닭(치킨),부산광역시 해운대구 재송동 1117번지 32호,"부산광역시 해운대구 재반로 71, (재송동, 지상1층)",,2003-10-30,0,0,0,0,0,40.8,0,0,0,0,0,0,0
20030141763,치킨신드롬 재송점,일반음식점,통닭(치킨),부산광역시 해운대구 재송동 1147번지 6호 (1층),"부산광역시 해운대구 재반로 156-1, (재송동, 1층)",051-782-9916,2003-11-20,14.44,,16.32,,,3.18,,0,0,0,0,0,0
20030141805,무봤나촌닭 신도시점,일반음식점,통닭(치킨),부산광역시 해운대구 좌동 1481번지 4호,"부산광역시 해운대구 세실로27번길 19, (좌동, 지오프라자 101,102호)",,2003-12-12,12.63,,76.26,,,,,0,0,0,0,0,0
20040141227,청사초롱,일반음식점,통닭(치킨),부산광역시 해운대구 중동 1780번지 5호 지상1층,"부산광역시 해운대구 좌동순환로446번길 3-2, (중동, 지상1층)",,2004-04-16,17.1,,30.15,,,6.25,5,0,0,0,0,0,0
20040141422,테라스,일반음식점,통닭(치킨),부산광역시 해운대구 중동 1394번지 15호 외1필지(1394-401) 지상8층,"부산광역시 해운대구 중동1로 17, (중동, 외1필지(1394-401) 지상8층)",,2004-06-07,34,13,114.62,,,,15,0,0,0,0,0,0
20040141526,참대나무 닭숯불바베큐,일반음식점,통닭(치킨),"부산광역시 해운대구 반송동 879번지 2호 반송종합상가2층201,203호","부산광역시 해운대구 신반송로 151, (반송동, 반송종합상가2층 201,203호)",051-542-9425,2004-06-22,18.3,,25.62,,,,,0,0,0,0,0,0
20040141567,BBQ반여점,일반음식점,통닭(치킨),부산광역시 해운대구 반여동 1628번지 2호,"부산광역시 해운대구 반여로 112-1, (반여동, 산봉빌딩102호)",,2004-07-07,12,,40.6,,,,,0,0,0,0,0,0
20040141679,비어팬(be a fan),일반음식점,통닭(치킨),부산광역시 해운대구 좌동 1480번지 4호,"부산광역시 해운대구 양운로42번길 16, (좌동, 스타빌딩106호)",,2004-08-02,,,,,,,,,,,,,
20040141786,황대포 소금구이,일반음식점,통닭(치킨),부산광역시 해운대구 좌동 1480번지 4호,"부산광역시 해운대구 양운로42번길 16, (좌동, 스타빌딩 101호)",,2004-09-10,9.8,,33.7,,,,,0,0,0,0,0,0
20040141889,티바두마리치킨&59쌀피자,일반음식점,통닭(치킨),부산광역시 해운대구 반여동 1011번지 4호,"부산광역시 해운대구 반여로155번길 17-4, (반여동, 지상1층)",,2004-10-21,23.2,0,60.57,0,0,,3.64,0,0,0,0,0,0
20040141910,피자스쿨,일반음식점,통닭(치킨),부산광역시 해운대구 좌동 1328번지,"부산광역시 해운대구 좌동순환로311번길 8, (좌동, 해운대영남상가 106호)",051-701-6272,2004-10-27,11.4,,8,,,,,0,0,0,0,0,0
20040141999,치킨신드롬 반송점,일반음식점,통닭(치킨),부산광역시 해운대구 반송동 62번지 541호 (1층),"부산광역시 해운대구 윗반송로 71, (반송동, 1층)",,2004-11-29,15.12,,11.4,,,,2.16,0,0,0,0,0,0
20050141024,다모아,일반음식점,통닭(치킨),부산광역시 해운대구 반여동 1291번지 1003호,"부산광역시 해운대구 재반로 194-2, (반여동, 지상3층)",,2005-01-05,24,,95.69,,,,4,0,0,0,0,0,0
20050141087,지코바숯불양념치킨,일반음식점,통닭(치킨),부산광역시 해운대구 우동 1185번지 106호,"부산광역시 해운대구 해운대로391번길 3-6, (우동, 지상1층)",,2005-02-02,8.58,,27.78,,,,,0,0,0,0,0,0
20050141103,굽네치킨(좌4동점),일반음식점,통닭(치킨),부산광역시 해운대구 좌동 1413번지,"부산광역시 해운대구 세실로 174, (좌동, 삼성아파트분산상가 103호)",,2005-02-16,10.08,,9.36,,,,,0,0,0,0,0,0
20050141237,멕시카나치킨 해운대1호점,일반음식점,통닭(치킨),부산광역시 해운대구 좌동 1278번지,"부산광역시 해운대구 대천로67번길 18, (좌동, 해운대주공아파트상가 101호)",,2005-04-15,0,0,0,0,0,45.22,,0,0,0,0,0,0
20050141311,마당통치킨,일반음식점,통닭(치킨),부산광역시 해운대구 반송동 70번지 23호 (1층),"부산광역시 해운대구 윗반송로51번길 84-33, (반송동, 1층)",051-545-9982,2005-05-09,18.2,,,,,,2.04,0,0,0,0,0,0
20050141588,처갓집양념치킨 장산점,일반음식점,통닭(치킨),부산광역시 해운대구 반여동 1291번지 138호,"부산광역시 해운대구 재반로242번길 20, (반여동)",,2005-09-09,8.05,,16.8,,,,,0,0,0,0,0,0
